id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
FGUuHBIN,True,1504110000000.0,1504110000000.0,133,mate,white,10+0,roman12342005,1954,aldairrodriguez,1578,e4 g6 d4 Bg7 c4 d6 Nc3 Nf6 Nf3 O-O h3 Nbd7 Be2 c5 d5 Ne8 Be3 Nc7 Qd2 Ne5 Nxe5 Bxe5 Bh6 Bg7 Bxg7 Kxg7 f4 f5 e5 dxe5 fxe5 e6 d6 Ne8 O-O-O b6 d7 Bxd7 Qxd7+ Qxd7 Rxd7+ Rf7 Rhd1 Rxd7 Rxd7+ Kg8 Nb5 Ng7 Rxa7 Rxa7 Nxa7 Ne8 Nc6 Kg7 Nd8 Nc7 Bf3 Kf8 Nb7 Ke7 Nd6 Kd7 Kd2 Ke7 a3 Kd7 b4 cxb4 axb4 Kd8 Kc3 Kd7 Kd4 g5 c5 bxc5+ Kxc5 Na6+ Kb6 Nc7 Bc6+ Kd8 Nf7+ Kc8 Bb7+ Kd7 Nxg5 Nd5+ Bxd5 exd5 Nxh7 d4 Ng5 d3 Nf3 Ke6 Ka7 Kd5 b5 Kc5 b6 Kc4 b7 Kc3 b8=Q d2 Nxd2 Kxd2 e6 Ke2 e7 Kf2 e8=Q Kxg2 Qg6+ Kf3 Qxf5+ Kg2 Qb2+ Kg3 Qd3+ Kh4 Qb4+ Kg5 Qd5+ Kf6 Qb6+ Ke7 Qdb7+ Ke8 Qe6+ Kd8 Qed7#,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9
FfPQwkyj,False,1504280000000.0,1504280000000.0,65,resign,white,5+5,sheshengy,1984,total_chess,2050,e4 c5 Nc3 e6 d3 d5 exd5 exd5 d4 Nc6 Be3 Nf6 Bb5 cxd4 Bxd4 Be7 Nge2 O-O O-O a6 Bd3 Nxd4 Nxd4 Bg4 Qd2 Re8 Rfe1 Qd7 Qf4 Bd6 Qg5 h6 Qd2 Qc7 h3 Bh5 Nf5 Bf4 Ne3 d4 Ncd5 Bxe3 Nxc7 Bxd2 Rxe8+ Rxe8 Nxe8 Nxe8 g4 Bg6 Bxg6 fxg6 Rd1 Bf4 Rxd4 g5 Rd8 Kf7 Rd7+ Ke6 Rxb7 Nd6 Rxg7 Nc4 b3,B23,Sicilian Defense: Closed,4
jTvyCsWT,False,1504280000000.0,1504280000000.0,62,mate,black,5+5,total_chess,2050,mr_pablo,1627,Nf3 d5 Nd4 e5 Nf3 e4 Ng1 Bc5 e3 Bf5 d4 Bd6 c4 dxc4 Nc3 Be6 d5 Bf5 Bxc4 Ne7 Qd4 c5 Qxg7 Rg8 Qh6 Rxg2 Nb5 Be5 Ne2 Bg7 Qh4 Ng6 Qh5 Bg4 Qxh7 Qf6 Nc7+ Kd8 Qg8+ Kxc7 Rf1 Ne7 Qe8 Bd7 d6+ Kxd6 Qd8 Nbc6 Qxa8 Bh3 Qxb7 Rxh2 Nf4 Bxf1 Bxf1 Qh4 Be2 Qxf2+ Kd2 Nd5 Nxd5 Qxe2#,A06,Reti Opening,2
qn5XNlhr,False,1504280000000.0,1504280000000.0,62,resign,black,5+5,mr_pablo,1627,total_chess,2050,e4 e6 d4 Bb4+ Nc3 Bf8 Bd2 Be7 Qf3 Bf8 Bc4 Be7 Nge2 Bf8 O-O-O Be7 Nf4 Bf8 Rhe1 Be7 d5 e5 d6 Bxd6 Nfd5 Nf6 Nxf6+ Qxf6 Qxf6 gxf6 Nd5 Kd8 Nxf6 Nc6 Bg5 Be7 h4 h6 Nxd7 Bxd7 Bxe7+ Kxe7 Rd5 Rad8 Rb5 Bc8 Rf1 a6 Rb3 b5 Bd3 Nd4 Rc3 Kd6 f4 f6 fxe5+ fxe5 Rf6+ Be6 Be2 Nxe2+,C00,French Defense: Normal Variation,3
eJgE3AVx,False,1504280000000.0,1504280000000.0,42,mate,black,5+5,total_chess,2050,mr_pablo,1627,Nf3 c6 Nc3 d5 Ng1 Nf6 Nb1 e5 Nc3 Bd6 Nb1 Bf5 Nc3 Nbd7 Nb1 O-O Nf3 e4 Ng1 Qa5 Nc3 d4 Nb1 e3 c3 exd2+ Bxd2 dxc3 Nxc3 Ne4 Nxe4 Qxd2+ Nxd2 Bb4 Nf3 Nc5 a3 Ba5 b4 Rfe8 bxa5 Nd3#,A04,Zukertort Opening: Slav Invitation,2
YNQ5pxFn,False,1504280000000.0,1504280000000.0,42,resign,black,5+5,mr_pablo,1627,total_chess,2050,e4 Nf6 Nc3 Ng8 Nf3 Nc6 Bc4 Nb8 O-O e6 d4 Bb4 Bd2 Bf8 Re1 Qe7 d5 Qd8 dxe6 dxe6 Bb5+ c6 Bc4 Nf6 Bg5 Be7 Qxd8+ Bxd8 Rad1 O-O Ne5 Nbd7 Re3 Nxe5 f4 Nxc4 Rh3 Nxb2 Rf1 e5 fxe5 Bxh3,B02,Alekhine Defense,2
WQTHwpKc,False,1504270000000.0,1504280000000.0,158,draw,draw,5+5,megatirfan,1617,total_chess,2050,d4 Nf6 Nf3 g6 Bf4 d6 e3 Bg7 Be2 Nbd7 O-O O-O Nbd2 Re8 h3 e5 dxe5 dxe5 Bh2 e4 Nd4 c5 Nb5 Ne5 Bxe5 Rxe5 Nc4 Re8 Nbd6 Re6 Nxe4 Qxd1 Nxf6+ Bxf6 Raxd1 b5 Nd6 Bxb2 Nxb5 Ba6 Rb1 Be5 Bd3 Rc8 Nxa7 c4 Be2 Rc5 f4 Bd6 a4 Rxe3 Kf2 Bxf4 Rb6 Bc8 Nxc8 Rxc8 Rfb1 Rce8 Bxc4 R3e4 Bd3 Be3+ Kf1 Rxa4 Bb5 Bxb6 Bxa4 Ba5 c4 Rc8 Rb5 Bd8 c5 Be7 Kg1 Rxc5 Rxc5 Bxc5+ Kh2 Kg7 Bb3 f6 Kg3 Kf8 Kf4 Ke7 g4 h6 Bc2 g5+ Kf5 Bd4 Bb3 Kf8 Kg6 Be5 Kxh6 Ke7 Kg6 Kd6 Kf5 Kc5 Bc2 Kd4 Be4 Ke3 Bg2 Kf2 Bc6 Kg3 Bd7 Kxh3 Kg6 Kg3 Bf5 Kf4 Kh6 Bd4 Kg6 Ke5 Kh6 Kd6 Kg6 Ke7 Kg7 Ke8 Kg6 Kf8 Kh5 Kg7 Bg6 Be3 Bf5 Bf4 Bg6 Bd2 Bf5 Be3 Bg6 f5 Bxf5 Kf6 Bg6 Bf4 Bf5 Ke5 Kh6 Kf6 Bg6 Be5 Bf5 Bf4 Kh5 Be5 Kh6 Bf4,A48,London System,5
ndZRhK6w,False,1504260000000.0,1504260000000.0,31,resign,white,5+5,total_chess,2050,denapoli,1852,e4 d5 exd5 Nf6 d4 Nxd5 c4 Nf6 Nc3 e6 Nf3 c5 Be2 cxd4 Qxd4 Qxd4 Nxd4 Bb4 Nb5 Bxc3+ bxc3 Na6 Nd6+ Ke7 Ba3 Bd7 Nxb7+ Ke8 c5 Ne4 Bxa6,B01,Scandinavian Defense: Marshall Variation,6
RkhniADk,False,1504260000000.0,1504260000000.0,46,resign,black,5+5,superiority,1981,total_chess,2050,c4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 Nc3 e5 d3 c6 Rb1 h6 b4 Be6 b5 Qc7 h3 Nbd7 Be3 Rad8 bxc6 bxc6 Qd2 Kh7 Rb4 d5 cxd5 cxd5 Na4 d4 Nxd4 exd4 Bxd4 Nd5 Rc1 Qa5 Bxg7 Kxg7 Qb2+ N7f6 Rc5 Qxb4,A15,English Opening: Anglo-Indian Defense |  King's Indian Formation,4
y9jJdqti,False,1504260000000.0,1504260000000.0,20,resign,black,5+5,total_chess,2050,superiority,1981,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Bd3 Qxd4 Nf3 Qb6 Be3 Qxb2 Bd4 Qa3 Bc5 Qa5+ Ned2 Qxc5,B15,Caro-Kann Defense: Alekhine Gambit,9
yC4TNsVZ,False,1504280000000.0,1504280000000.0,73,mate,white,10+5,caernarfon,1901,snaek161616,1164,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Nf6 O-O Nxe4 Re1 d5 d3 Nxf2 Kxf2 Bc5+ Kf1 Bg4 Nxe5 Bxd1 Nxc6+ Be7 Nxd8 Rxd8 Rxd1 O-O Nc3 c6 Re1 Bc5 Be3 Bd6 Kg1 Rde8 Re2 Re6 Rae1 Rfe8 a4 b4 Nb1 Re5 d4 Re4 Nd2 R4e6 Nf3 h6 Kf2 a5 c4 dxc4 Bxc4 Re4 b3 R8e7 d5 c5 Bb5 Kh8 Bg5 hxg5 Rxe4 Rxe4 Rxe4 f6 Re8+ Kh7 Bd3+ Kh6 Rh8#,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8
sfAQRL4r,False,1503860000000.0,1503860000000.0,35,mate,white,11+5,snaek161616,1164,a_raccoon,1435,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nc6 Nf3 f6 Be3 Bg4 h3 Bxf3 Qxf3 Nxd4 Bxd4 Qxd4 Rd1 Qb4 b3 e5 Bc4 Ne7 O-O Nc6 Nd5 Qa5 Nxf6+ gxf6 Qxf6 Nd8 Rxd8+ Rxd8 Qf7#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
73yrL8pJ,False,1503860000000.0,1503860000000.0,71,outoftime,white,10+0,a_raccoon,1435,snaek161616,1164,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 h6 O-O Nf6 Qe2 O-O Nc3 d6 Be3 Bg4 Bxc5 dxc5 h3 Bh5 Qe3 Nd4 Nxe5 Nxc2 Qxc5 Nxa1 Rxa1 b6 Qe3 Re8 Nc6 Qd7 Bb5 Qe6 e5 Nd5 Nxd5 Qxd5 Nd4 Re7 Bc6 Qd8 Bxa8 Qxa8 e6 Qf8 exf7+ Rxf7 Qe5 Bg6 Ne6 Qe8 d4 Qd7 Re1 c5 Ng5 Rf5 Qe8+ Bxe8 Rxe8+ Qxe8 Nf3 Rxf3 gxf3 Qe1+ Kg2 Qe5 Kf1 Qxd4 Kg2,C50,Italian Game: Giuoco Pianissimo,7
TWpQfwRs,False,1503860000000.0,1503860000000.0,46,resign,white,11+5,snaek161616,1164,a_raccoon,1435,e4 e5 Nf3 Nc6 Bb5 Nf6 Nc3 Bd6 O-O a6 Ba4 b5 Bb3 O-O d3 Bb7 Bg5 Nd4 Nxd4 exd4 Ne2 c5 Qd2 h6 Bh4 Nxe4 dxe4 Qxh4 Ng3 Bxe4 c3 Bxg3 fxg3 Qe7 cxd4 cxd4 Qxd4 Rad8 Rae1 Rfe8 Rxf7 Qe5 Re7+ Kf8 Rxe5 Rxe5,C48,Four Knights Game: Spanish Variation,7
33CuQ7Wv,False,1503600000000.0,1503600000000.0,52,resign,black,10+5,snaek161616,1164,caernarfon,1901,e4 e5 Nf3 Nc6 Bb5 Nf6 Nc3 Bc5 O-O O-O d3 a6 Ba4 b5 Bb3 Na5 Bd5 c6 Bb3 Bb7 Bg5 Re8 Qd2 Nxb3 axb3 d5 b4 Bxb4 Rfe1 d4 Rab1 h6 Bh4 dxc3 bxc3 Ba5 h3 Qd6 Qe3 Bxc3 Re2 c5 Bg3 Rac8 Rd1 c4 Kh1 Nxe4 Kh2 Nxg3 fxg3 e4,C48,Four Knights Game: Spanish Variation |  Classical Variation,8
H8ZbC9Nb,True,1502490000000.0,1502490000000.0,52,outoftime,black,10+0,snaek161616,1245,labg141,1228,e4 e5 Nf3 Nc6 Bb5 Nb4 O-O Nf6 Nc3 c6 Bc4 Bc5 d3 Ng4 Bg5 Qb6 Qd2 O-O h3 Ne3 Rfc1 Nexc2 Rxc2 Nxc2 Qxc2 d5 exd5 Bf5 Re1 f6 Bd2 Bxf2+ Kh1 Bxe1 Bxe1 Rad8 dxc6+ Kh8 cxb7 Qxb7 Qe2 Rde8 Nh4 e4 Nxf5 exd3 Qd2 Qd7 Bxd3 Rxe1+ Kh2 Qc7+,C60,Ruy Lopez,5
c97bIIYV,True,1502490000000.0,1502490000000.0,70,outoftime,black,10+0,vinhancock,1287,snaek161616,1099,e4 c5 e5 Nc6 f4 d6 Nf3 Bg4 h3 Bxf3 Qxf3 dxe5 Bb5 Qd6 Nc3 a6 Ne4 Qh6 Bxc6+ Qxc6 f5 Rd8 d3 b5 Bg5 f6 Nxf6+ Qxf6 Bxf6 exf6 Qc6+ Rd7 O-O-O Bd6 Rhe1 Ne7 Qa8+ Rd8 Qb7 O-O d4 Rb8 Qd7 Rbd8 Qe6+ Kh8 dxe5 fxe5 f6 gxf6 Rxd6 Rxd6 Qxd6 Re8 Qd7 Rg8 Qxe7 Rxg2 Qe8+ Kg7 Qe7+ Kg6 Re3 Kf5 Qd7+ Kf4 Qd3 Kg5 Rf3 Kh6,B20,Sicilian Defense,2
nQNTkDIK,False,1502490000000.0,1502490000000.0,49,resign,white,10+15,caernarfon,1866,snaek161616,1099,d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 Bf5 Bg5 e6 e3 Bg4 h3 Bh5 g4 Bg6 Ne5 Bb4 Nxg6 hxg6 Bxc4 Nbd7 Qb3 a5 O-O-O Rc8 Kb1 b6 Na2 c5 dxc5 Rxc5 Nxb4 axb4 Bxf6 Qxf6 Bb5 Rd5 Rxd5 exd5 Qxd5 Qe7 Qa8+ Qd8 Qxd8+ Kxd8 Rd1,D17,Slav Defense: Czech Variation,10
YcFsnSyR,True,1502390000000.0,1502400000000.0,75,resign,white,10+0,alihasanzadeh,1211,snaek161616,1230,e4 c5 Bb5 Nf6 Nc3 Nc6 Bxc6 bxc6 e5 Nd5 Nxd5 cxd5 Qf3 d6 Qxd5 Be6 Qc6+ Bd7 Qd5 Be6 Qc6+ Bd7 Qb7 dxe5 Qd5 Rc8 Nf3 e4 Ng5 e6 Qxe4 Bc6 Qf4 f6 Nxe6 Qd5 Qc7 Qe4+ Kf1 Qxe6 Qg3 g6 h4 Bd6 Qe3 Qxe3 dxe3 O-O Rh3 Rb8 c4 Be5 f4 Bxb2 Bxb2 Rxb2 Rg3 Rd8 h5 Kg7 hxg6 hxg6 f5 g5 a4 Rdd2 Rg4 Bxg2+ Kg1 Rf2 e4 Rf4 Rxg2 Rxe4 Rxb2,B20,Sicilian Defense,2
3zUeArOl,True,1502390000000.0,1502390000000.0,61,mate,white,10+0,diz_stack,1344,snaek161616,1500,e4 c5 Nf3 d6 Bc4 e6 a4 Nf6 Bb5+ Bd7 Nc3 Nc6 d3 g6 Bg5 Bg7 e5 Nxe5 Nxe5 Bxb5 Nxf7 Kxf7 Nxb5 a6 Nc3 Qa5 O-O Rad8 Qf3 d5 Rfe1 Rhf8 Rad1 d4 Qxb7+ Nd7 Bxd8 Rxd8 Qf3+ Ke7 Ne4 Qxa4 Ng5 Rf8 Rxe6+ Kd8 Qa8+ Kc7 Qxa6 Qxc2 Qc6+ Kd8 Nf7+ Rxf7 Qa8+ Kc7 Qc6+ Kd8 Qa8+ Kc7 Rc6#,B50,Sicilian Defense,4
YDr0Gbb8,False,1502380000000.0,1502380000000.0,41,resign,white,10+10,caernarfon,1834,snaek161616,1500,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 a6 Bf4 g6 Bc4 b5 Bb3 c5 Ndxb5 axb5 Nxb5 Nxe4 O-O Qh4 Nxd6+ Bxd6 Bxd6 Nd7 Bxf7+ Kxf7 Qd5+ Kg7 Be5+ Nxe5 Qxe5+ Kg8 Qd5+ Kg7 Qxa8 Rf8 g3 Qf6 Qxe4,C41,Philidor Defense: Exchange Variation,8
bkePgHvV,False,1502380000000.0,1502380000000.0,46,resign,black,10+10,snaek161616,1500,caernarfon,1834,d4 d5 Nc3 Nf6 Bg5 c6 e3 Bf5 Bd3 Bxd3 Qxd3 e6 Nf3 Be7 O-O-O O-O h4 h6 Bf4 a5 Rdg1 a4 a3 Ng4 Rf1 Nd7 g3 Nb6 Ne5 Nxe5 dxe5 Nc4 Ne2 b5 g4 b4 axb4 Bxb4 g5 Bd2+ Kb1 Qb6 b3 axb3 c3 Qa5,D01,Richter-Veresov Attack,5
1Rb8zwjl,False,1502380000000.0,1502380000000.0,53,mate,white,10+5,regicidal2,1635,snaek161616,1500,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bg4 h3 Bh5 g4 Nxg4 hxg4 Bxg4 Be2 Nc6 Be3 Bf5 a3 e6 Qd2 Bd6 O-O-O Qf6 Nb5 O-O-O Bg5 Qg6 Bxd8 Rxd8 Nxd6+ Rxd6 Qe3 Bxc2 Nh4 Qf6 Kxc2 Nxd4+ Kb1 c5 Nf3 Rb6 Nxd4 cxd4 Qxd4 Qxd4 Rxd4 f5 Rc1+ Kb8 Rd8#,D00,Blackmar-Diemer Gambit: Teichmann Variation,10
zJiScU54,True,1501280000000.0,1501280000000.0,52,mate,black,10+0,alkeal,1456,dr_perdyllo,1604,d4 d5 c4 dxc4 Nc3 e6 Nf3 Bb4 Qc2 Nf6 e3 Nd5 Bxc4 Bxc3+ bxc3 Ne7 O-O a6 a4 O-O Bd3 g6 Rd1 Nd5 e4 Nf4 Bb2 Nxd3 Qxd3 Nd7 c4 Nf6 e5 Nd7 d5 b6 dxe6 fxe6 Qe3 Qe7 h4 Qb4 Bd4 Qxc4 Rdc1 Qd5 Ng5 c5 Bb2 Bb7 Rd1 Qxg2#,D20,Queen's Gambit Accepted,4
Z4SG1Ob7,True,1500680000000.0,1500680000000.0,36,resign,black,10+0,joydivisions,1378,alkeal,1318,e4 e6 Nf3 d5 exd5 exd5 d4 Nc6 Qe2+ Be7 g3 Nf6 Bg2 Bg4 O-O O-O Bg5 Bxf3 Bxf3 Re8 Bxd5 Nxd4 Qc4 Qxd5 Qxd5 Nxd5 Re1 Nxc2 Rxe7 Nxe7 Bxe7 Rxe7 Nc3 Nxa1 f4 Rd8,C00,French Defense: Knight Variation,3
8MfLGOXL,True,1498590000000.0,1498590000000.0,64,resign,black,10+0,alkeal,1500,jordanson,1487,d4 d5 c4 c6 Nc3 Nf6 Bg5 e6 e3 h6 Bh4 g5 Bg3 Nh5 cxd5 Nf6 Be5 cxd5 Bb5+ Nc6 Qa4 Bd7 Bxf6 Qxf6 Nf3 a6 Bxc6 Bxc6 Qb3 Bd6 Qc2 O-O h3 b5 a4 b4 Nb1 Bb7 b3 a5 Nbd2 Ba6 Rc1 Rac8 Qb1 e5 dxe5 Bxe5 Nxe5 Qxe5 Nf3 Qe6 Qb2 Rfd8 Nd4 Qe4 Rc6 Rxc6 Nxc6 Rc8 Nd4 Qxg2 Kd2 Qxf2+,D10,Slav Defense #2,5
JAAIwQEV,True,1503420000000.0,1503420000000.0,65,resign,white,15+15,gr8_m8_m8_im_ir8,1714,karo1972,1709,d4 e6 e4 c5 d5 exd5 exd5 Nf6 c4 Bd6 Nf3 b6 Bd3 Bb7 Bg5 Qe7+ Qe2 Qxe2+ Bxe2 Ne4 Bd2 O-O O-O b5 Bd3 Nxd2 Nbxd2 Re8 Rfe1 Na6 a3 Nc7 b3 Bf4 Ne4 d6 g3 Be5 Nxe5 dxe5 Nxc5 bxc4 bxc4 Ba6 d6 Ne6 Nxa6 Nd4 Nc7 Rad8 Nxe8 Rxe8 c5 f6 f4 Rc8 Kg2 Rxc5 fxe5 fxe5 Rad1 g6 Bb1 Rd5 Ba2,A43,Franco-Benoni Defense,5
DDTJ3Yeo,True,1503170000000.0,1503180000000.0,71,resign,white,15+15,ferrojimenez,1613,gr8_m8_m8_im_ir8,1729,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 cxd4 cxd4 Bb4+ Bd2 Nge7 a3 Bxd2+ Qxd2 O-O Bb5 a6 Ba4 b5 Bb3 Qb6 O-O Nf5 Rd1 Bb7 g4 Nh6 h3 b4 axb4 Qxb4 Qxb4 Nxb4 Nc3 f6 exf6 Rxf6 Ne5 Rf4 Ne2 Re4 Ng3 Rf4 Kg2 Raf8 f3 Rc8 Ne2 Rff8 f4 Bc6 Kg3 Bb5 Nc3 Nf7 Nxb5 axb5 Ra5 Nd6 Nd7 Rf7 Nc5 Re7 Re1 Ne4+ Nxe4 dxe4 Rxe4,C02,French Defense: Advance Variation |  Paulsen Attack,9
hn1NqGaN,True,1503170000000.0,1503170000000.0,50,resign,black,15+15,gr8_m8_m8_im_ir8,1731,schachlerno,2127,d4 g6 e4 Bg7 Nf3 d6 Be3 c6 Be2 Nd7 Nc3 a6 h4 h5 Ng5 e5 dxe5 dxe5 g4 hxg4 Bxg4 Ngf6 h5 Nxg4 Qxg4 Nf6 Qf3 Bg4 Qg3 Qe7 Nf3 Bxf3 Qxf3 Rxh5 O-O-O Rxh1 Rxh1 O-O-O Bg5 Qe6 Bxf6 Qxf6 Qxf6 Bxf6 Rh7 b5 Rxf7 Bg5+ Kb1 b4,B06,Robatsch (Modern) Defense,4
33xKIuG7,True,1503070000000.0,1503080000000.0,54,mate,black,15+15,gr8_m8_m8_im_ir8,1739,samangan20,1840,d4 e6 c4 Nf6 Nc3 c5 d5 exd5 cxd5 d6 e4 Be7 g3 O-O Bg2 Bg4 Nf3 Nbd7 O-O a6 a4 Ne5 Re1 Rc8 h3 Bh5 g4 Nfxg4 hxg4 Bxg4 Bf4 f5 Bxe5 dxe5 Qc2 Bxf3 Bxf3 f4 Bg4 Rc7 Kf1 Bd6 f3 c4 a5 Qh4 Na4 Bb4 Rec1 Qh1+ Ke2 Qg2+ Kd1 Qf1#,A65,Benoni Defense: King's Pawn Line,11
tKZv5wGC,True,1502570000000.0,1502570000000.0,76,mate,black,15+15,nimaaa73,1760,gr8_m8_m8_im_ir8,1718,e4 e6 d4 d5 e5 c5 c3 cxd4 cxd4 Nc6 Nf3 Bb4+ Nc3 Nge7 Bb5 Nf5 Qa4 Bxc3+ bxc3 Bd7 Ba3 a6 Bxc6 Bxc6 Qb4 Bb5 Nd2 Rc8 Nb3 b6 Nd2 Qc7 g4 Ne7 f4 Nc6 Qd6 Na5 Qxc7 Rxc7 Rc1 Kd7 Kf2 Rhc8 Bb4 Nc4 Nxc4 Rxc4 Rb1 a5 Bxa5 bxa5 Rxb5 Rxc3 Rxa5 Rd3 Ra7+ Ke8 Rb1 Rxd4 Ke3 Rdc4 a4 Rc3+ Kf2 Kf8 a5 Rc2+ Kg3 Ra2 Rbb7 Rc3+ Kh4 Rxh2+ Kg5 h6#,C02,French Defense: Advance Variation #2,7
c2WR287x,True,1502560000000.0,1502560000000.0,61,resign,white,15+15,antonio48,1708,gr8_m8_m8_im_ir8,1729,e4 e6 d4 d5 e5 c5 c3 Nc6 Bb5 a6 Bxc6+ bxc6 Nf3 c4 O-O Ne7 b3 cxb3 axb3 Nf5 b4 a5 bxa5 Rxa5 Rxa5 Qxa5 Qb3 Ba6 Re1 Qc7 Ba3 Be7 Bxe7 Kxe7 Qb4+ Kd7 Nbd2 Rb8 Qa3 Bd3 Ra1 Qb7 h3 h5 Ng5 f6 Nf7 Qb2 Nf3 Bc4 Nd6 Be2 Nxf5 exf5 Qd6+ Ke8 Qxc6+ Kf8 Qd6+ Ke8 Ra7,C02,French Defense: Advance Variation,8
MIapptBf,True,1502550000000.0,1502550000000.0,53,resign,white,15+15,gr8_m8_m8_im_ir8,1721,tiberius64,1643,d4 d5 c4 e6 Nf3 f6 Nc3 Bb4 Qc2 Ne7 e3 a6 Bd3 Bxc3+ bxc3 Nf5 cxd5 Qxd5 c4 Qc6 O-O O-O Ba3 Re8 Rfb1 Qd7 g4 Nxe3 fxe3 e5 Bxh7+ Kh8 Bf5 Qf7 Bxc8 Rxc8 dxe5 b6 Qf5 Re8 Bb2 Qxc4 exf6 Re4 fxg7+ Kg8 Qf8+ Kh7 Qh8+ Kg6 g8=Q+ Qxg8 Qxg8+,D30,Queen's Gambit Declined,4
J2GvS4LK,True,1502550000000.0,1502550000000.0,24,resign,black,15+15,akutt52y,1707,gr8_m8_m8_im_ir8,1712,e4 e6 d4 d5 Nd2 c5 c3 Nc6 Ngf3 Qb6 Bd3 cxd4 cxd4 Nxd4 Nxd4 Qxd4 Nb1 Bb4+ Bd2 Qxd3 Bxb4 Qxe4+ Kf1 Qxb4,C07,French Defense: Tarrasch Variation |  Open System |  Suechting Line,7
Sfay2hYj,True,1503730000000.0,1503730000000.0,64,mate,black,10+2,ntam,1170,prabhakarchand1,1662,e4 d5 d3 e6 Nf3 c6 Nc3 Nf6 Bd2 Qb6 Be2 Qxb2 Qb1 Qxb1+ Rxb1 Na6 Na4 Be7 Nh4 O-O O-O dxe4 dxe4 Nxe4 Be3 Bc5 Nxc5 Naxc5 Bxc5 Nxc5 Bc4 Ne4 Bd3 Nc3 Rbe1 Nxa2 c4 Nc3 Nf5 a5 Nd4 a4 Nxe6 Bxe6 Bxh7+ Kxh7 Re5 a3 Rh5+ Kg6 Re5 a2 Ree1 Na4 Ra1 Nb2 Rae1 Bxc4 Re3 Bxf1 Kxf1 a1=Q+ Ke2 Qd1#,B01,Scandinavian Defense,2
wytBeWQ0,True,1503680000000.0,1503680000000.0,51,resign,white,5+5,juddah,1261,ntam,1237,d3 d5 e4 e6 Qf3 Nc6 exd5 exd5 Qe3+ Qe7 Nc3 Qxe3+ Bxe3 Nf6 Bd4 Nxd4 O-O-O Bg4 f3 Be6 Nge2 Nxe2+ Bxe2 O-O-O Nb5 a6 Nd4 Bd6 c4 Rhe8 Rhe1 Bb4 Rf1 Bc5 Nxe6 fxe6 d4 Bxd4 Rxd4 dxc4 Rxd8+ Rxd8 Bxc4 Rd4 Bxe6+ Rd7 Bxd7+ Nxd7 Rd1 Kb8 Rxd7,A00,Mieses Opening,1
Z0VzPUPm,True,1503070000000.0,1503080000000.0,71,mate,white,10+5,ntam,1100,twizzcliff,1306,Nf3 Nf6 e3 g6 d3 Bg7 Be2 d6 Nc3 e5 Bd2 O-O O-O Re8 e4 c6 b4 Qb6 Na4 Qc7 c4 Bd7 Nc3 b5 cxb5 cxb5 Rc1 Qb7 Qb3 Be6 Qb2 Nc6 Rc2 a5 a3 axb4 axb4 Nd4 Rcc1 Nxe2+ Nxe2 Ra2 Qb1 Rea8 Nc3 R2a7 d4 exd4 Nxd4 Ba2 Qc2 Bc4 Rfe1 Nxe4 Nxe4 Bxd4 Nxd6 Qd5 Nxc4 bxc4 Qxc4 Qxc4 Rxc4 Rd7 Bh6 Ra1 Rxa1 Bxa1 Rc8+ Rd8 Rxd8#,A04,Zukertort Opening: Quiet System,3
1pBIszeA,False,1503070000000.0,1503070000000.0,49,mate,white,10+5,ca-va-lier,1590,ntam,1100,e4 e5 Nf3 Nf6 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Nxe5 Be7 Nxf7+ Ke8 Nxh8 Bb4+ Bd2 Nd5 exd5 Bd6 Bd3 a6 Bxh7 Bc5 Bg6+ Kd8 Nf7+ Ke7 Bg5+ Kd7 Ne5+ Kd6 Nc4+ Kd7 Nc3 c6 Bf5+ Kc7 d6+ Bxd6 Nxd6 Kxd6 Bxc8 Kc7 Bh3 a5 O-O-O Ra6 Bd8#,C41,Philidor Defense: Nimzowitsch Variation,7
CAEZnTSC,False,1503070000000.0,1503070000000.0,34,mate,black,10+5,ntam,1100,ca-va-lier,1590,Nf3 d5 Nc3 d4 d3 dxc3 bxc3 Nf6 e3 Bg4 Be2 e6 Bd2 Bd6 e4 e5 O-O O-O d4 Nxe4 Bd3 Nxd2 Qxd2 Bxf3 Be2 Bxe2 Qxe2 Qh4 Rfe1 exd4 cxd4 Qxh2+ Kf1 Qh1#,A06,Zukertort Opening: Reversed Mexican Defense,3
